uav_id,role,role_name,grid_x,grid_y,x,y,ideal_grid_x,ideal_grid_y,ideal_x,ideal_y,is_ideal_cell,distance_to_ground_station,distance_to_ideal,nearest_ferry_distance,ideal_score,network_condition,goodput,rtt,buffer_status,packet_drop_probability
2,0,search,3,3,0.35,0.35,8,1,0.85,0.15,0,0.21213203435596428,0.5385164807134504,0.14142135623730956,0.15300716596903635,0.0,0.2800560910736809,0.8469928340309636,0.8852446255232227,0.8469928340309636
2,0,search,3,4,0.35,0.45,8,1,0.85,0.15,0,0.15811388300841897,0.5830951894845301,0.10000000000000003,0.18226098328163015,0.0,0.3049218357893856,0.8177390167183698,0.8633042625387775,0.8177390167183698
2,0,search,3,5,0.35,0.55,8,1,0.85,0.15,0,0.158113883008419,0.6403124237432849,0.10000000000000003,0.17983871049256225,0.0,0.3028629039186779,0.8201612895074377,0.8651209671305783,0.8201612895074377
2,0,search,3,6,0.35,0.65,8,1,0.85,0.15,0,0.21213203435596428,0.7071067811865476,0.14142135623730953,0.14603154016707534,0.0,0.27412680914201404,0.8539684598329247,0.8904763448746935,0.8539684598329247
2,0,search,3,7,0.35,0.75,8,1,0.85,0.15,0,0.29154759474226505,0.7810249675906654,0.22360679774997894,0.10311785440665185,0.0,0.23765017624565404,0.8968821455933481,0.9226616091950111,0.8968821455933481
2,0,search,3,8,0.35,0.85,8,1,0.85,0.15,0,0.3807886552931954,0.8602325267042626,0.3162277660168379,0.07107230051428456,0.0,0.21041145543714188,0.9289276994857154,0.9466957746142866,0.9289276994857154
2,0,search,3,9,0.35,0.95,8,1,0.85,0.15,0,0.4743416490252569,0.9433981132056604,0.41231056256176596,0.04915571367295091,0.0,0.19178235662200827,0.9508442863270491,0.9631332147452868,0.9508442863270491
2,0,search,4,0,0.45,0.05,8,1,0.85,0.15,0,0.45276925690687087,0.412310562561766,0.4,0.07802938836368223,0.0,0.21632498010912987,0.9219706116363178,0.9414779587272384,0.9219706116363178
2,0,search,4,1,0.45,0.15,8,1,0.85,0.15,0,0.35355339059327373,0.39999999999999997,0.30000000000000004,0.10526245083737504,0.0,0.23947308321176877,0.8947375491626249,0.9210531618719687,0.8947375491626249
2,0,search,4,2,0.45,0.25,8,1,0.85,0.15,0,0.25495097567963926,0.412310562561766,0.2,0.1408468622338676,0.0,0.2697198328987874,0.8591531377661323,0.8943648533245993,0.8591531377661323
2,0,search,4,3,0.45,0.35,8,1,0.85,0.15,0,0.15811388300841897,0.44721359549995787,0.10000000000000003,0.19522368579830116,0.0,0.31594013292855594,0.8047763142016988,0.8535822356512741,0.8047763142016988
2,0,search,4,4,0.45,0.45,8,1,0.85,0.15,0,0.07071067811865474,0.5,0.0,0.2841496312448216,0.5,0.3915271865580984,0.7158503687551784,0.7868877765663838,0.7158503687551784
2,0,search,4,5,0.45,0.55,8,1,0.85,0.15,0,0.07071067811865478,0.565685424949238,0.0,0.2789093187666105,0.5,0.38707292095161894,0.7210906812333895,0.7908180109250421,0.7210906812333895
2,0,search,4,6,0.45,0.65,8,1,0.85,0.15,0,0.15811388300841897,0.6403124237432849,0.09999999999999998,0.1798387104925623,0.0,0.302862903918678,0.8201612895074377,0.8651209671305783,0.8201612895074377
2,0,search,4,7,0.45,0.75,8,1,0.85,0.15,0,0.25495097567963926,0.7211102550927978,0.19999999999999996,0.11717576095217809,0.0,0.24959939680935136,0.8828242390478219,0.9121181792858665,0.8828242390478219
2,0,search,4,8,0.45,0.85,8,1,0.85,0.15,0,0.35355339059327373,0.8062257748298549,0.29999999999999993,0.07783548800655572,0.0,0.21616016480557237,0.9221645119934443,0.9416233839950832,0.9221645119934443
2,0,search,4,9,0.45,0.95,8,1,0.85,0.15,0,0.4527692569068708,0.8944271909999157,0.3999999999999999,0.052718450512192545,0.0,0.19481068293536366,0.9472815494878074,0.9604611621158556,0.9472815494878074
2,0,search,5,0,0.55,0.05,8,1,0.85,0.15,0,0.45276925690687087,0.31622776601683783,0.4,0.10794324747484942,0.0,0.241751760353622,0.8920567525251506,0.9190425643938629,0.8920567525251506
2,0,search,5,1,0.55,0.15,8,1,0.85,0.15,0,0.35355339059327373,0.29999999999999993,0.30000000000000004,0.14023147535510747,0.0,0.26919675405184135,0.8597685246448925,0.8948263934836694,0.8597685246448925
2,0,search,5,2,0.55,0.25,8,1,0.85,0.15,0,0.25495097567963926,0.31622776601683783,0.2,0.17076072134503478,0.0,0.29514661314327956,0.8292392786549652,0.8719294589912239,0.8292392786549652
2,0,search,5,3,0.55,0.35,8,1,0.85,0.15,0,0.158113883008419,0.36055512754639885,0.10000000000000003,0.21478615086649008,0.0,0.33256822823651655,0.7852138491335099,0.8389103868501324,0.7852138491335099
2,0,search,5,4,0.55,0.45,8,1,0.85,0.15,0,0.07071067811865478,0.4242640687119285,0.0,0.29482791709387224,0.5,0.4006037295297914,0.7051720829061278,0.7788790621795958,0.7051720829061278
2,0,search,5,5,0.55,0.55,8,1,0.85,0.15,0,0.07071067811865482,0.49999999999999994,0.0,0.2841496312448216,0.5,0.3915271865580984,0.7158503687551784,0.7868877765663838,0.7158503687551784
2,0,search,5,6,0.55,0.65,8,1,0.85,0.15,0,0.158113883008419,0.58309518948453,0.09999999999999998,0.18226098328163018,0.0,0.30492183578938564,0.8177390167183698,0.8633042625387773,0.8177390167183698
2,0,search,5,7,0.55,0.75,8,1,0.85,0.15,0,0.25495097567963926,0.6708203932499369,0.19999999999999996,0.1182585959729686,0.0,0.25051980657702333,0.8817414040270314,0.9113060530202736,0.8817414040270314
2,0,search,5,8,0.55,0.85,8,1,0.85,0.15,0,0.35355339059327373,0.7615773105863908,0.29999999999999993,0.07831054736759455,0.0,0.21656396526245536,0.9216894526324054,0.941267089474304,0.9216894526324054
2,0,search,5,9,0.55,0.95,8,1,0.85,0.15,0,0.4527692569068708,0.854400374531753,0.3999999999999999,0.052924688338701904,0.0,0.1949859850878966,0.9470753116612981,0.9603064837459736,0.9470753116612981
2,0,search,6,0,0.65,0.05,8,1,0.85,0.15,0,0.4743416490252569,0.2236067977499789,0.4123105625617661,0.1657924846816505,0.0,0.2909236119794029,0.8342075153183495,0.8756556364887621,0.8342075153183495
2,0,search,6,1,0.65,0.15,8,1,0.85,0.15,0,0.3807886552931954,0.19999999999999996,0.31622776601683794,0.2116814998317678,0.0,0.32992927485700263,0.7883185001682322,0.8412388751261741,0.7883185001682322
2,0,search,6,2,0.65,0.25,8,1,0.85,0.15,0,0.29154759474226505,0.22360679774997894,0.22360679774997896,0.2187701878906963,0.0,0.3359546597070918,0.7812298121093038,0.8359223590819778,0.7812298121093038
2,0,search,6,3,0.65,0.35,8,1,0.85,0.15,0,0.21213203435596428,0.28284271247461895,0.14142135623730953,0.2164314428969303,0.0,0.3339667264623908,0.7835685571030697,0.8376764178273023,0.7835685571030697
2,0,search,6,4,0.65,0.45,8,1,0.85,0.15,0,0.15811388300841897,0.36055512754639896,0.09999999999999998,0.2147861508664901,0.0,0.33256822823651655,0.7852138491335099,0.8389103868501324,0.7852138491335099
2,0,search,6,5,0.65,0.55,8,1,0.85,0.15,0,0.158113883008419,0.4472135954999579,0.09999999999999998,0.19522368579830118,0.0,0.315940132928556,0.8047763142016988,0.8535822356512741,0.8047763142016988
2,0,search,6,6,0.65,0.65,8,1,0.85,0.15,0,0.21213203435596428,0.5385164807134504,0.14142135623730948,0.15300716596903635,0.0,0.2800560910736809,0.8469928340309636,0.8852446255232227,0.8469928340309636
2,0,search,6,7,0.65,0.75,8,1,0.85,0.15,0,0.29154759474226505,0.6324555320336759,0.2236067977499789,0.10620757371288604,0.0,0.24027643765595313,0.893792426287114,0.9203443197153355,0.893792426287114
2,0,search,6,8,0.65,0.85,8,1,0.85,0.15,0,0.3807886552931954,0.7280109889280517,0.31622776601683783,0.07242278625544414,0.0,0.21155936831712752,0.9275772137445558,0.9456829103084169,0.9275772137445558
2,0,search,6,9,0.65,0.95,8,1,0.85,0.15,0,0.4743416490252569,0.824621125123532,0.41231056256176596,0.04974154668539657,0.0,0.19228031468258708,0.9502584533146035,0.9626938399859526,0.9502584533146035
2,0,search,7,0,0.75,0.05,8,1,0.85,0.15,0,0.51478150704935,0.14142135623730948,0.4472135954999579,0.2680820507529161,0.5,0.3778697431399787,0.731917949247084,0.7989384619353129,0.731917949247084
2,0,search,7,1,0.75,0.15,8,1,0.85,0.15,0,0.4301162633521313,0.09999999999999998,0.36055512754639896,0.37304773896920124,0.5,0.46709057812382104,0.6269522610307987,0.7202141957730991,0.6269522610307987
2,0,search,7,2,0.75,0.25,8,1,0.85,0.15,0,0.3535533905932738,0.1414213562373095,0.282842712474619,0.30523089857757224,0.5,0.4094462637909364,0.6947691014224278,0.7710768260668208,0.6947691014224278
2,0,search,7,3,0.75,0.35,8,1,0.85,0.15,0,0.29154759474226505,0.22360679774997894,0.22360679774997894,0.21877018789069633,0.0,0.3359546597070919,0.7812298121093036,0.8359223590819778,0.7812298121093036
2,0,search,7,4,0.75,0.45,8,1,0.85,0.15,0,0.25495097567963926,0.31622776601683794,0.19999999999999996,0.17076072134503478,0.0,0.29514661314327956,0.8292392786549652,0.8719294589912239,0.8292392786549652
2,0,search,7,5,0.75,0.55,8,1,0.85,0.15,0,0.25495097567963926,0.41231056256176607,0.19999999999999996,0.14084686223386764,0.0,0.2697198328987875,0.8591531377661323,0.8943648533245993,0.8591531377661323
2,0,search,7,6,0.75,0.65,8,1,0.85,0.15,0,0.29154759474226505,0.5099019513592785,0.2236067977499789,0.11360861461893329,0.0,0.2465673224260933,0.8863913853810668,0.9147935390358001,0.8863913853810668
2,0,search,7,7,0.75,0.75,8,1,0.85,0.15,0,0.3535533905932738,0.6082762530298219,0.28284271247461895,0.08480913942010147,0.0,0.22208776850708623,0.9151908605798985,0.9363931454349239,0.9151908605798985
2,0,search,7,8,0.75,0.85,8,1,0.85,0.15,0,0.4301162633521313,0.7071067811865475,0.36055512754639885,0.06096290658079844,0.0,0.20181847059367866,0.9390370934192016,0.9542778200644012,0.9390370934192016
2,0,search,7,9,0.75,0.95,8,1,0.85,0.15,0,0.51478150704935,0.8062257748298549,0.4472135954999578,0.04337511991440748,0.0,0.18686885192724634,0.9566248800855925,0.9674686600641944,0.9566248800855925
2,0,search,8,0,0.85,0.05,8,1,0.85,0.15,0,0.570087712549569,0.09999999999999999,0.5,0.34912106607906584,0.5,0.446752906167206,0.6508789339209342,0.7381592004407006,0.6508789339209342
2,0,search,8,1,0.85,0.15,8,1,0.85,0.15,1,0.49497474683058323,0.0,0.4242640687119285,1.0,1.0,1.0,0.0,0.25,0.0
2,0,search,8,2,0.85,0.25,8,1,0.85,0.15,0,0.4301162633521313,0.1,0.36055512754639885,0.3730477389692012,0.5,0.46709057812382104,0.6269522610307988,0.7202141957730991,0.6269522610307988
2,0,search,8,3,0.85,0.35,8,1,0.85,0.15,0,0.3807886552931954,0.19999999999999998,0.3162277660168379,0.2116814998317678,0.0,0.32992927485700263,0.7883185001682322,0.8412388751261741,0.7883185001682322
2,0,search,8,4,0.85,0.45,8,1,0.85,0.15,0,0.35355339059327373,0.30000000000000004,0.29999999999999993,0.14023147535510744,0.0,0.2691967540518413,0.8597685246448925,0.8948263934836694,0.8597685246448925
2,0,search,8,5,0.85,0.55,8,1,0.85,0.15,0,0.35355339059327373,0.4,0.29999999999999993,0.10526245083737504,0.0,0.23947308321176877,0.8947375491626249,0.9210531618719687,0.8947375491626249
2,0,search,8,6,0.85,0.65,8,1,0.85,0.15,0,0.3807886552931954,0.5,0.31622776601683783,0.0831748844576229,0.0,0.22069865178897946,0.9168251155423771,0.9376188366567828,0.9168251155423771
2,0,search,8,7,0.85,0.75,8,1,0.85,0.15,0,0.4301162633521313,0.6,0.36055512754639885,0.06427828702146013,0.0,0.2046365439682411,0.9357217129785399,0.951791284733905,0.9357217129785399
2,0,search,8,8,0.85,0.85,8,1,0.85,0.15,0,0.49497474683058323,0.7,0.4242640687119284,0.048330510471048485,0.0,0.19108093390039121,0.9516694895289515,0.9637521171467136,0.9516694895289515
2,0,search,8,9,0.85,0.95,8,1,0.85,0.15,0,0.5700877125495689,0.7999999999999999,0.4999999999999999,0.03575388128823253,0.0,0.18039079909499764,0.9642461187117675,0.9731845890338257,0.9642461187117675
2,0,search,9,0,0.95,0.05,8,1,0.85,0.15,0,0.6363961030678927,0.14142135623730948,0.565685424949238,0.25307915536782116,0.5,0.365117282062648,0.7469208446321789,0.8101906334741341,0.7469208446321789
2,0,search,9,1,0.95,0.15,8,1,0.85,0.15,0,0.5700877125495689,0.09999999999999998,0.49999999999999994,0.3491210660790659,0.5,0.446752906167206,0.6508789339209341,0.7381592004407006,0.6508789339209341
2,0,search,9,2,0.95,0.25,8,1,0.85,0.15,0,0.51478150704935,0.1414213562373095,0.44721359549995787,0.26808205075291597,0.5,0.37786974313997856,0.731917949247084,0.798938461935313,0.731917949247084
2,0,search,9,3,0.95,0.35,8,1,0.85,0.15,0,0.4743416490252569,0.22360679774997894,0.41231056256176596,0.1657924846816505,0.0,0.2909236119794029,0.8342075153183495,0.8756556364887621,0.8342075153183495
2,0,search,9,4,0.95,0.45,8,1,0.85,0.15,0,0.4527692569068708,0.31622776601683794,0.3999999999999999,0.10794324747484939,0.0,0.24175176035362198,0.8920567525251506,0.919042564393863,0.8920567525251506
2,0,search,9,5,0.95,0.55,8,1,0.85,0.15,0,0.4527692569068708,0.41231056256176607,0.3999999999999999,0.07802938836368224,0.0,0.2163249801091299,0.9219706116363178,0.9414779587272383,0.9219706116363178
2,0,search,9,6,0.95,0.65,8,1,0.85,0.15,0,0.4743416490252569,0.5099019513592785,0.41231056256176596,0.06063091140988748,0.0,0.20153627469840435,0.9393690885901125,0.9545268164425844,0.9393690885901125
2,0,search,9,7,0.95,0.75,8,1,0.85,0.15,0,0.51478150704935,0.6082762530298219,0.4472135954999578,0.04766029159544518,0.0,0.19051124785612839,0.9523397084045548,0.9642547813034161,0.9523397084045548
2,0,search,9,8,0.95,0.85,8,1,0.85,0.15,0,0.5700877125495689,0.7071067811865475,0.4999999999999999,0.03703623369066311,0.0,0.18148079863706362,0.9629637663093369,0.9722228247320026,0.9629637663093369
2,0,search,9,9,0.95,0.95,8,1,0.85,0.15,0,0.6363961030678927,0.8062257748298549,0.5656854249492379,0.02837222452931259,0.0,0.1741163908499157,0.9716277754706875,0.9787208316030156,0.9716277754706875
3,0,search,0,0,0.05,0.05,8,8,0.85,0.85,0,0.6363961030678927,1.131370849898476,0.5656854249492381,0.02734773889401909,0.0,0.17324557805991622,0.9726522611059809,0.9794891958294857,0.9726522611059809
3,0,search,0,1,0.05,0.15,8,8,0.85,0.85,0,0.570087712549569,1.0630145812734648,0.5,0.03473263393484306,0.0,0.1795227388446166,0.965267366065157,0.9739505245488677,0.965267366065157
3,0,search,0,2,0.05,0.25,8,8,0.85,0.85,0,0.51478150704935,0.9999999999999999,0.447213595499958,0.04250336379990221,0.0,0.18612785922991687,0.9574966362000978,0.9681224771500734,0.9574966362000978
3,0,search,0,3,0.05,0.35,8,8,0.85,0.85,0,0.47434164902525694,0.9433981132056604,0.4123105625617661,0.049155713672950886,0.0,0.19178235662200824,0.9508442863270491,0.9631332147452868,0.9508442863270491
3,0,search,0,4,0.05,0.45,8,8,0.85,0.85,0,0.45276925690687087,0.8944271909999157,0.4,0.052718450512192525,0.0,0.19481068293536363,0.9472815494878075,0.9604611621158556,0.9472815494878075
3,0,search,0,5,0.05,0.55,8,8,0.85,0.85,0,0.45276925690687087,0.854400374531753,0.4,0.052924688338701883,0.0,0.1949859850878966,0.9470753116612981,0.9603064837459736,0.9470753116612981
3,0,search,0,6,0.05,0.65,8,8,0.85,0.85,0,0.47434164902525694,0.824621125123532,0.4123105625617661,0.04974154668539655,0.0,0.19228031468258705,0.9502584533146035,0.9626938399859526,0.9502584533146035
3,0,search,0,7,0.05,0.75,8,8,0.85,0.85,0,0.51478150704935,0.8062257748298549,0.4472135954999579,0.04337511991440747,0.0,0.18686885192724634,0.9566248800855925,0.9674686600641944,0.9566248800855925
3,0,search,0,8,0.05,0.85,8,8,0.85,0.85,0,0.570087712549569,0.7999999999999999,0.5,0.03575388128823252,0.0,0.18039079909499764,0.9642461187117675,0.9731845890338257,0.9642461187117675
3,0,search,0,9,0.05,0.95,8,8,0.85,0.85,0,0.6363961030678927,0.8062257748298549,0.565685424949238,0.028372224529312588,0.0,0.1741163908499157,0.9716277754706875,0.9787208316030156,0.9716277754706875
3,0,search,1,0,0.15,0.05,8,8,0.85,0.85,0,0.570087712549569,1.0630145812734648,0.5,0.03473263393484306,0.0,0.1795227388446166,0.965267366065157,0.9739505245488677,0.965267366065157
3,0,search,1,1,0.15,0.15,8,8,0.85,0.85,0,0.49497474683058323,0.9899494936611665,0.42426406871192857,0.04599649030190233,0.0,0.18909701675661697,0.9540035096980977,0.9655026322735732,0.9540035096980977
3,0,search,1,2,0.15,0.25,8,8,0.85,0.85,0,0.4301162633521313,0.9219544457292886,0.36055512754639896,0.05895589403639421,0.0,0.20011250993093507,0.9410441059636058,0.9557830794727044,0.9410441059636058
3,0,search,1,3,0.15,0.35,8,8,0.85,0.85,0,0.3807886552931954,0.8602325267042626,0.316227766016838,0.07107230051428454,0.0,0.21041145543714185,0.9289276994857154,0.9466957746142866,0.9289276994857154
3,0,search,1,4,0.15,0.45,8,8,0.85,0.85,0,0.35355339059327373,0.8062257748298549,0.30000000000000004,0.07783548800655571,0.0,0.21616016480557235,0.9221645119934443,0.9416233839950832,0.9221645119934443
3,0,search,1,5,0.15,0.55,8,8,0.85,0.85,0,0.35355339059327373,0.7615773105863908,0.30000000000000004,0.07831054736759453,0.0,0.21656396526245536,0.9216894526324054,0.941267089474304,0.9216894526324054
3,0,search,1,6,0.15,0.65,8,8,0.85,0.85,0,0.3807886552931954,0.7280109889280517,0.31622776601683794,0.07242278625544414,0.0,0.21155936831712752,0.9275772137445558,0.9456829103084169,0.9275772137445558
3,0,search,1,7,0.15,0.75,8,8,0.85,0.85,0,0.4301162633521313,0.7071067811865475,0.36055512754639896,0.06096290658079843,0.0,0.20181847059367866,0.9390370934192016,0.9542778200644012,0.9390370934192016
3,0,search,1,8,0.15,0.85,8,8,0.85,0.85,0,0.49497474683058323,0.7,0.4242640687119285,0.04833051047104848,0.0,0.19108093390039121,0.9516694895289515,0.9637521171467136,0.9516694895289515
3,0,search,1,9,0.15,0.95,8,8,0.85,0.85,0,0.5700877125495689,0.7071067811865475,0.49999999999999994,0.037036233690663105,0.0,0.18148079863706362,0.9629637663093369,0.9722228247320027,0.9629637663093369
3,0,search,2,0,0.25,0.05,8,8,0.85,0.85,0,0.51478150704935,0.9999999999999999,0.447213595499958,0.04250336379990221,0.0,0.18612785922991687,0.9574966362000978,0.9681224771500734,0.9574966362000978
3,0,search,2,1,0.25,0.15,8,8,0.85,0.85,0,0.4301162633521313,0.9219544457292888,0.36055512754639896,0.05895589403639421,0.0,0.20011250993093507,0.9410441059636058,0.9557830794727044,0.9410441059636058
3,0,search,2,2,0.25,0.25,8,8,0.85,0.85,0,0.3535533905932738,0.848528137423857,0.28284271247461906,0.08020626486350234,0.0,0.21817532513397697,0.9197937351364976,0.9398453013523732,0.9197937351364976
3,0,search,2,3,0.25,0.35,8,8,0.85,0.85,0,0.29154759474226505,0.7810249675906654,0.22360679774997902,0.10311785440665182,0.0,0.23765017624565404,0.8968821455933482,0.9226616091950112,0.8968821455933482
3,0,search,2,4,0.25,0.45,8,8,0.85,0.85,0,0.25495097567963926,0.7211102550927978,0.2,0.11717576095217806,0.0,0.24959939680935134,0.8828242390478219,0.9121181792858665,0.8828242390478219
3,0,search,2,5,0.25,0.55,8,8,0.85,0.85,0,0.25495097567963926,0.6708203932499369,0.2,0.11825859597296857,0.0,0.2505198065770233,0.8817414040270314,0.9113060530202736,0.8817414040270314
3,0,search,2,6,0.25,0.65,8,8,0.85,0.85,0,0.29154759474226505,0.6324555320336759,0.22360679774997896,0.10620757371288601,0.0,0.2402764376559531,0.893792426287114,0.9203443197153355,0.893792426287114
3,0,search,2,7,0.25,0.75,8,8,0.85,0.85,0,0.3535533905932738,0.6082762530298219,0.282842712474619,0.08480913942010147,0.0,0.22208776850708623,0.9151908605798985,0.9363931454349239,0.9151908605798985
3,0,search,2,8,0.25,0.85,8,8,0.85,0.85,0,0.4301162633521313,0.6,0.36055512754639885,0.06427828702146013,0.0,0.2046365439682411,0.9357217129785399,0.951791284733905,0.9357217129785399
3,0,search,2,9,0.25,0.95,8,8,0.85,0.85,0,0.51478150704935,0.6082762530298219,0.44721359549995787,0.04766029159544518,0.0,0.19051124785612839,0.9523397084045548,0.9642547813034161,0.9523397084045548
3,0,search,3,0,0.35,0.05,8,8,0.85,0.85,0,0.4743416490252569,0.9433981132056604,0.4123105625617661,0.04915571367295089,0.0,0.19178235662200827,0.9508442863270491,0.9631332147452868,0.9508442863270491
3,0,search,3,1,0.35,0.15,8,8,0.85,0.85,0,0.3807886552931954,0.8602325267042626,0.316227766016838,0.07107230051428454,0.0,0.21041145543714185,0.9289276994857154,0.9466957746142866,0.9289276994857154
3,0,search,3,2,0.35,0.25,8,8,0.85,0.85,0,0.29154759474226505,0.7810249675906654,0.22360679774997902,0.10311785440665182,0.0,0.23765017624565404,0.8968821455933482,0.9226616091950112,0.8968821455933482
3,0,search,3,3,0.35,0.35,8,8,0.85,0.85,0,0.21213203435596428,0.7071067811865476,0.14142135623730956,0.14603154016707534,0.0,0.27412680914201404,0.8539684598329247,0.8904763448746935,0.8539684598329247
3,0,search,3,4,0.35,0.45,8,8,0.85,0.85,0,0.15811388300841897,0.6403124237432849,0.10000000000000003,0.17983871049256228,0.0,0.30286290391867793,0.8201612895074377,0.8651209671305783,0.8201612895074377
3,0,search,3,5,0.35,0.55,8,8,0.85,0.85,0,0.158113883008419,0.58309518948453,0.10000000000000003,0.18226098328163012,0.0,0.3049218357893856,0.8177390167183699,0.8633042625387775,0.8177390167183699
3,0,search,3,6,0.35,0.65,8,8,0.85,0.85,0,0.21213203435596428,0.5385164807134504,0.14142135623730953,0.15300716596903635,0.0,0.2800560910736809,0.8469928340309636,0.8852446255232227,0.8469928340309636
3,0,search,3,7,0.35,0.75,8,8,0.85,0.85,0,0.29154759474226505,0.5099019513592785,0.22360679774997894,0.11360861461893329,0.0,0.2465673224260933,0.8863913853810668,0.9147935390358001,0.8863913853810668
3,0,search,3,8,0.35,0.85,8,8,0.85,0.85,0,0.3807886552931954,0.5,0.3162277660168379,0.0831748844576229,0.0,0.22069865178897946,0.9168251155423771,0.9376188366567828,0.9168251155423771
3,0,search,3,9,0.35,0.95,8,8,0.85,0.85,0,0.4743416490252569,0.5099019513592785,0.41231056256176596,0.06063091140988748,0.0,0.20153627469840435,0.9393690885901125,0.9545268164425844,0.9393690885901125
3,0,search,4,0,0.45,0.05,8,8,0.85,0.85,0,0.45276925690687087,0.8944271909999157,0.4,0.052718450512192525,0.0,0.19481068293536363,0.9472815494878075,0.9604611621158556,0.9472815494878075
3,0,search,4,1,0.45,0.15,8,8,0.85,0.85,0,0.35355339059327373,0.8062257748298549,0.30000000000000004,0.07783548800655571,0.0,0.21616016480557235,0.9221645119934443,0.9416233839950832,0.9221645119934443
3,0,search,4,2,0.45,0.25,8,8,0.85,0.85,0,0.25495097567963926,0.7211102550927978,0.2,0.11717576095217806,0.0,0.24959939680935134,0.8828242390478219,0.9121181792858665,0.8828242390478219
3,0,search,4,3,0.45,0.35,8,8,0.85,0.85,0,0.15811388300841897,0.6403124237432849,0.10000000000000003,0.17983871049256228,0.0,0.30286290391867793,0.8201612895074377,0.8651209671305783,0.8201612895074377
3,0,search,4,4,0.45,0.45,8,8,0.85,0.85,0,0.07071067811865474,0.565685424949238,0.0,0.2789093187666105,0.5,0.38707292095161894,0.7210906812333895,0.7908180109250421,0.7210906812333895
3,0,search,4,5,0.45,0.55,8,8,0.85,0.85,0,0.07071067811865478,0.49999999999999994,0.0,0.2841496312448216,0.5,0.3915271865580984,0.7158503687551784,0.7868877765663838,0.7158503687551784
3,0,search,4,6,0.45,0.65,8,8,0.85,0.85,0,0.15811388300841897,0.44721359549995787,0.09999999999999998,0.19522368579830118,0.0,0.315940132928556,0.8047763142016988,0.8535822356512741,0.8047763142016988
3,0,search,4,7,0.45,0.75,8,8,0.85,0.85,0,0.25495097567963926,0.412310562561766,0.19999999999999996,0.14084686223386764,0.0,0.2697198328987875,0.8591531377661323,0.8943648533245993,0.8591531377661323
3,0,search,4,8,0.45,0.85,8,8,0.85,0.85,0,0.35355339059327373,0.39999999999999997,0.29999999999999993,0.10526245083737505,0.0,0.2394730832117688,0.8947375491626249,0.9210531618719687,0.8947375491626249
3,0,search,4,9,0.45,0.95,8,8,0.85,0.85,0,0.4527692569068708,0.412310562561766,0.3999999999999999,0.07802938836368226,0.0,0.21632498010912993,0.9219706116363178,0.9414779587272383,0.9219706116363178
3,0,search,5,0,0.55,0.05,8,8,0.85,0.85,0,0.45276925690687087,0.854400374531753,0.4,0.052924688338701883,0.0,0.1949859850878966,0.9470753116612981,0.9603064837459736,0.9470753116612981
3,0,search,5,1,0.55,0.15,8,8,0.85,0.85,0,0.35355339059327373,0.7615773105863908,0.30000000000000004,0.07831054736759453,0.0,0.21656396526245536,0.9216894526324054,0.941267089474304,0.9216894526324054
3,0,search,5,2,0.55,0.25,8,8,0.85,0.85,0,0.25495097567963926,0.6708203932499369,0.2,0.11825859597296857,0.0,0.2505198065770233,0.8817414040270314,0.9113060530202736,0.8817414040270314
3,0,search,5,3,0.55,0.35,8,8,0.85,0.85,0,0.158113883008419,0.58309518948453,0.10000000000000003,0.18226098328163012,0.0,0.3049218357893856,0.8177390167183699,0.8633042625387775,0.8177390167183699
3,0,search,5,4,0.55,0.45,8,8,0.85,0.85,0,0.07071067811865478,0.4999999999999999,0.0,0.2841496312448216,0.5,0.3915271865580984,0.7158503687551784,0.7868877765663838,0.7158503687551784
3,0,search,5,5,0.55,0.55,8,8,0.85,0.85,0,0.07071067811865482,0.4242640687119284,0.0,0.29482791709387224,0.5,0.4006037295297914,0.7051720829061278,0.7788790621795958,0.7051720829061278
3,0,search,5,6,0.55,0.65,8,8,0.85,0.85,0,0.158113883008419,0.36055512754639885,0.09999999999999998,0.21478615086649014,0.0,0.3325682282365166,0.7852138491335099,0.8389103868501324,0.7852138491335099
3,0,search,5,7,0.55,0.75,8,8,0.85,0.85,0,0.25495097567963926,0.31622776601683783,0.19999999999999996,0.1707607213450348,0.0,0.2951466131432796,0.8292392786549652,0.8719294589912239,0.8292392786549652
3,0,search,5,8,0.55,0.85,8,8,0.85,0.85,0,0.35355339059327373,0.29999999999999993,0.29999999999999993,0.1402314753551075,0.0,0.26919675405184135,0.8597685246448925,0.8948263934836693,0.8597685246448925
3,0,search,5,9,0.55,0.95,8,8,0.85,0.85,0,0.4527692569068708,0.31622776601683783,0.3999999999999999,0.10794324747484943,0.0,0.241751760353622,0.8920567525251506,0.9190425643938629,0.8920567525251506
3,0,search,6,0,0.65,0.05,8,8,0.85,0.85,0,0.4743416490252569,0.824621125123532,0.4123105625617661,0.04974154668539656,0.0,0.19228031468258705,0.9502584533146035,0.9626938399859526,0.9502584533146035
3,0,search,6,1,0.65,0.15,8,8,0.85,0.85,0,0.3807886552931954,0.7280109889280517,0.31622776601683794,0.07242278625544414,0.0,0.21155936831712752,0.9275772137445558,0.9456829103084169,0.9275772137445558
3,0,search,6,2,0.65,0.25,8,8,0.85,0.85,0,0.29154759474226505,0.6324555320336759,0.22360679774997896,0.10620757371288601,0.0,0.2402764376559531,0.893792426287114,0.9203443197153355,0.893792426287114
